method,task,regime,split,seed,episodes,success_rate,mechanism_f1,invalid_repair_rate,repeat_failure_rate,damage_rate,diagnostic_probe_cost,calibration_error
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,hidden_mechanism,0,72,0.583333,0.386371,0.261855,0.248794,0.097105,0.147263,0.101493
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,hidden_mechanism,1,72,0.583333,0.386880,0.262297,0.260231,0.095976,0.145364,0.107111
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,hidden_mechanism,2,72,0.541667,0.382614,0.267687,0.257169,0.091494,0.142867,0.101308
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,hidden_mechanism,3,72,0.527778,0.385949,0.255840,0.252013,0.098453,0.144703,0.096734
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,hidden_mechanism,4,72,0.541667,0.396567,0.267973,0.251456,0.095705,0.138496,0.102838
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,hidden_mechanism,5,72,0.597222,0.376798,0.256971,0.249981,0.096050,0.142729,0.100678
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,hidden_mechanism,6,72,0.569444,0.375827,0.255318,0.251289,0.091424,0.139412,0.097423
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,long_horizon,0,72,0.625000,0.378162,0.260599,0.243274,0.092114,0.140967,0.096993
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,long_horizon,1,72,0.555556,0.371534,0.251161,0.243010,0.086003,0.139818,0.102659
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,long_horizon,2,72,0.500000,0.378222,0.262000,0.248475,0.093836,0.140302,0.095420
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,long_horizon,3,72,0.486111,0.392478,0.250253,0.246865,0.093577,0.143747,0.101961
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,long_horizon,4,72,0.569444,0.378020,0.261946,0.244112,0.093582,0.140849,0.102183
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,long_horizon,5,72,0.611111,0.380059,0.250739,0.243980,0.091099,0.141940,0.102014
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,long_horizon,6,72,0.569444,0.378845,0.250274,0.249215,0.091287,0.135009,0.100285
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,sparse_observation,0,72,0.625000,0.359969,0.275353,0.277451,0.095184,0.146106,0.103158
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,sparse_observation,1,72,0.513889,0.353290,0.278229,0.272034,0.099534,0.147492,0.107388
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,sparse_observation,2,72,0.597222,0.340782,0.284784,0.271894,0.098815,0.150750,0.110211
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,sparse_observation,3,72,0.638889,0.349402,0.284947,0.263975,0.104330,0.153932,0.107475
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,sparse_observation,4,72,0.472222,0.350039,0.279749,0.266745,0.098010,0.149196,0.102433
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,sparse_observation,5,72,0.680556,0.358001,0.277026,0.276149,0.102267,0.150165,0.107584
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,sparse_observation,6,72,0.625000,0.360579,0.281277,0.271784,0.104912,0.149781,0.106766
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,combined_stress,0,72,0.513889,0.361191,0.279145,0.275765,0.100871,0.144436,0.107472
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,combined_stress,1,72,0.513889,0.340719,0.279428,0.267803,0.095296,0.148370,0.116717
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,combined_stress,2,72,0.583333,0.349389,0.279059,0.278128,0.102119,0.148582,0.112284
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,combined_stress,3,72,0.513889,0.357517,0.279991,0.269080,0.096847,0.151786,0.113063
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,combined_stress,4,72,0.541667,0.350744,0.285344,0.271711,0.095125,0.157352,0.107730
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,combined_stress,5,72,0.597222,0.349548,0.282538,0.273357,0.099427,0.146996,0.102798
scalar_uncertainty_planner,drawer_contact_repair,compliance_shift,combined_stress,6,72,0.472222,0.351796,0.276970,0.278798,0.097784,0.142677,0.110000
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,in_distribution,0,72,0.694444,0.414806,0.236684,0.244860,0.089413,0.143511,0.093376
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,in_distribution,1,72,0.625000,0.399940,0.234763,0.234576,0.089967,0.143020,0.096222
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,in_distribution,2,72,0.569444,0.391424,0.245993,0.238014,0.092127,0.130520,0.098073
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,in_distribution,3,72,0.583333,0.396468,0.238904,0.227928,0.091904,0.137790,0.095488
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,in_distribution,4,72,0.680556,0.405941,0.247110,0.231563,0.087099,0.132403,0.095626
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,in_distribution,5,72,0.694444,0.396717,0.235555,0.227730,0.098782,0.142270,0.093881
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,in_distribution,6,72,0.444444,0.402614,0.239952,0.236447,0.088295,0.140080,0.094644
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,hidden_mechanism,0,72,0.638889,0.371834,0.256930,0.260474,0.095694,0.146679,0.095915
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,hidden_mechanism,1,72,0.597222,0.370846,0.255951,0.246011,0.095682,0.140529,0.102816
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,hidden_mechanism,2,72,0.527778,0.376222,0.278327,0.260771,0.094652,0.139915,0.105857
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,hidden_mechanism,3,72,0.527778,0.370765,0.260572,0.259846,0.096240,0.142060,0.106691
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,hidden_mechanism,4,72,0.541667,0.368821,0.267483,0.257058,0.094658,0.144878,0.103382
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,hidden_mechanism,5,72,0.541667,0.391948,0.268596,0.261940,0.090906,0.134893,0.100362
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,hidden_mechanism,6,72,0.527778,0.371940,0.268542,0.249611,0.098266,0.148013,0.104815
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,long_horizon,0,72,0.500000,0.397511,0.256388,0.247397,0.093785,0.132169,0.101863
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,long_horizon,1,72,0.597222,0.381665,0.250218,0.256613,0.101494,0.140254,0.096738
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,long_horizon,2,72,0.569444,0.371185,0.262750,0.251975,0.091740,0.141176,0.099399
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,long_horizon,3,72,0.527778,0.381731,0.255733,0.252008,0.099513,0.145547,0.103303
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,long_horizon,4,72,0.680556,0.369158,0.252174,0.248280,0.096687,0.140782,0.102207
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,long_horizon,5,72,0.472222,0.395068,0.267873,0.252064,0.101234,0.147992,0.096570
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,long_horizon,6,72,0.611111,0.378123,0.254365,0.255276,0.094042,0.135812,0.100582
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,sparse_observation,0,72,0.541667,0.375750,0.280132,0.270551,0.100328,0.150243,0.111299
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,sparse_observation,1,72,0.500000,0.343827,0.282083,0.277624,0.102432,0.149316,0.110102
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,sparse_observation,2,72,0.472222,0.343833,0.285198,0.268689,0.104139,0.142777,0.111833
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,sparse_observation,3,72,0.486111,0.366778,0.285877,0.278205,0.107262,0.146952,0.112887
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,sparse_observation,4,72,0.611111,0.340438,0.278165,0.264394,0.102681,0.158174,0.107314
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,sparse_observation,5,72,0.500000,0.354830,0.277859,0.272648,0.101016,0.153282,0.111450
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,sparse_observation,6,72,0.583333,0.349525,0.291121,0.274573,0.102618,0.151794,0.104818
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,combined_stress,0,72,0.486111,0.360526,0.277928,0.271667,0.099722,0.150587,0.110682
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,combined_stress,1,72,0.402778,0.358631,0.283798,0.280839,0.101191,0.149244,0.109264
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,combined_stress,2,72,0.527778,0.336203,0.287578,0.272486,0.092564,0.148679,0.115166
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,combined_stress,3,72,0.402778,0.358483,0.282746,0.275351,0.103200,0.151386,0.107190
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,combined_stress,4,72,0.569444,0.330345,0.290115,0.283816,0.100767,0.146988,0.109677
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,combined_stress,5,72,0.444444,0.346564,0.284381,0.279747,0.105042,0.144699,0.113029
scalar_uncertainty_planner,drawer_contact_repair,occlusion_persistence,combined_stress,6,72,0.569444,0.343889,0.284321,0.277773,0.096591,0.139260,0.108126
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,in_distribution,0,72,0.625000,0.376492,0.244046,0.246597,0.093072,0.134608,0.092127
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,in_distribution,1,72,0.597222,0.403194,0.245311,0.249471,0.093074,0.140660,0.101162
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,in_distribution,2,72,0.638889,0.390468,0.254856,0.244965,0.087874,0.136267,0.102221
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,in_distribution,3,72,0.652778,0.399108,0.250313,0.248307,0.096966,0.140460,0.107929
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,in_distribution,4,72,0.555556,0.392267,0.251989,0.245341,0.097032,0.145106,0.099980
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,in_distribution,5,72,0.666667,0.390347,0.245843,0.244080,0.094596,0.140641,0.103739
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,in_distribution,6,72,0.555556,0.400953,0.248992,0.250279,0.096118,0.139051,0.095784
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,hidden_mechanism,0,72,0.652778,0.355617,0.269707,0.257980,0.097366,0.139968,0.104372
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,hidden_mechanism,1,72,0.597222,0.370932,0.266305,0.263003,0.094625,0.148991,0.110753
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,hidden_mechanism,2,72,0.527778,0.358242,0.275200,0.256535,0.099343,0.138100,0.098936
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,hidden_mechanism,3,72,0.486111,0.363930,0.272098,0.265045,0.098799,0.145426,0.107085
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,hidden_mechanism,4,72,0.444444,0.362240,0.266031,0.267255,0.101885,0.149744,0.107441
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,hidden_mechanism,5,72,0.500000,0.368340,0.268888,0.257590,0.094306,0.146200,0.107012
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,hidden_mechanism,6,72,0.513889,0.381626,0.271488,0.259294,0.099041,0.146290,0.102368
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,long_horizon,0,72,0.555556,0.371948,0.253477,0.255252,0.097938,0.142539,0.105304
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,long_horizon,1,72,0.527778,0.364247,0.265385,0.263778,0.096935,0.146694,0.103561
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,long_horizon,2,72,0.555556,0.377264,0.265150,0.252385,0.095196,0.147826,0.109479
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,long_horizon,3,72,0.569444,0.371535,0.263826,0.251013,0.098612,0.143453,0.106118
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,long_horizon,4,72,0.513889,0.368662,0.266270,0.263630,0.091351,0.149874,0.104458
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,long_horizon,5,72,0.625000,0.364516,0.270702,0.264471,0.102098,0.143986,0.104699
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,long_horizon,6,72,0.583333,0.396962,0.270825,0.256470,0.092451,0.137888,0.104931
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,sparse_observation,0,72,0.472222,0.335530,0.297738,0.278130,0.106848,0.146160,0.113379
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,sparse_observation,1,72,0.527778,0.351723,0.293822,0.283507,0.104377,0.156909,0.116749
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,sparse_observation,2,72,0.555556,0.365399,0.293693,0.282508,0.110296,0.145691,0.113309
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,sparse_observation,3,72,0.500000,0.346441,0.292370,0.288387,0.103883,0.154504,0.113837
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,sparse_observation,4,72,0.472222,0.355289,0.295170,0.285838,0.106531,0.151192,0.118989
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,sparse_observation,5,72,0.555556,0.347605,0.296168,0.278864,0.109829,0.154075,0.118567
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,sparse_observation,6,72,0.569444,0.349199,0.291548,0.284127,0.100107,0.150564,0.113282
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,combined_stress,0,72,0.500000,0.341797,0.300052,0.287819,0.107294,0.150743,0.111845
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,combined_stress,1,72,0.527778,0.338234,0.287435,0.283374,0.104050,0.153456,0.108507
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,combined_stress,2,72,0.680556,0.333576,0.284949,0.275246,0.108172,0.148889,0.114686
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,combined_stress,3,72,0.444444,0.340303,0.298731,0.283603,0.101677,0.147845,0.110152
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,combined_stress,4,72,0.527778,0.326997,0.292157,0.288471,0.103800,0.151106,0.109754
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,combined_stress,5,72,0.430556,0.336491,0.291241,0.276009,0.107752,0.150320,0.113019
scalar_uncertainty_planner,drawer_contact_repair,contact_mode_flip,combined_stress,6,72,0.680556,0.339315,0.293113,0.280377,0.108598,0.148488,0.116001
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,in_distribution,0,72,0.555556,0.404548,0.240433,0.241843,0.089241,0.135502,0.103406
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,in_distribution,1,72,0.625000,0.393314,0.246383,0.236222,0.088378,0.139716,0.096377
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,in_distribution,2,72,0.583333,0.410827,0.239725,0.238681,0.096584,0.132857,0.096260
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,in_distribution,3,72,0.472222,0.388538,0.246877,0.240331,0.092482,0.139042,0.101194
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,in_distribution,4,72,0.652778,0.398806,0.252248,0.237698,0.090683,0.135116,0.095714
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,in_distribution,5,72,0.666667,0.406558,0.244771,0.238980,0.088864,0.136936,0.097608
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,in_distribution,6,72,0.638889,0.390209,0.237721,0.243641,0.093371,0.135575,0.099498
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,hidden_mechanism,0,72,0.611111,0.382830,0.261847,0.256055,0.096231,0.148449,0.101196
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,hidden_mechanism,1,72,0.555556,0.382962,0.260974,0.255218,0.094755,0.148115,0.103139
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,hidden_mechanism,2,72,0.513889,0.373813,0.267857,0.252509,0.097725,0.142716,0.108653
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,hidden_mechanism,3,72,0.569444,0.360918,0.269476,0.257068,0.092235,0.145204,0.105477
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,hidden_mechanism,4,72,0.583333,0.366146,0.251361,0.254262,0.094627,0.148346,0.111317
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,hidden_mechanism,5,72,0.652778,0.366024,0.265043,0.256614,0.088715,0.144534,0.103977
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,hidden_mechanism,6,72,0.513889,0.379876,0.267607,0.253129,0.090766,0.142677,0.107471
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,long_horizon,0,72,0.541667,0.385770,0.256911,0.260913,0.098699,0.146055,0.107542
scalar_uncertainty_planner,drawer_contact_repair,actuator_lag,long_horizon,1,72,0.458333,0.389703,0.262683,0.252166,0.095227,0.139477,0.101854
