method,split,seed,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
pets_latent_mpc,in_distribution,9,0.645833,0.535072,0.167317,0.154226,0.067072,0.231671,0.076844,0.086970,0.140159,0.156079,0.148072,0.265011,0.047898,0.003874,0.002025,0.001442,0.000669,0.000928,0.000746,0.001183,0.001263,0.001565,0.001393,0.049101,384
pets_latent_mpc,long_horizon,0,0.635417,0.525290,0.184522,0.178594,0.075171,0.234800,0.083982,0.098478,0.153911,0.172922,0.163090,0.192033,0.048204,0.003929,0.001965,0.001420,0.000648,0.000880,0.000709,0.001169,0.001221,0.001528,0.001322,0.049052,384
pets_latent_mpc,long_horizon,1,0.661458,0.524397,0.184429,0.178407,0.075385,0.234923,0.084017,0.098194,0.153934,0.172995,0.163177,0.217764,0.047393,0.003947,0.001952,0.001412,0.000668,0.000861,0.000737,0.001127,0.001207,0.001499,0.001340,0.047977,384
pets_latent_mpc,long_horizon,2,0.625000,0.524064,0.184166,0.178472,0.075275,0.234904,0.083665,0.098310,0.154280,0.173278,0.163524,0.181452,0.048486,0.003911,0.001988,0.001411,0.000620,0.000927,0.000733,0.001118,0.001219,0.001498,0.001332,0.049499,384
pets_latent_mpc,long_horizon,3,0.640625,0.525043,0.184504,0.178327,0.075203,0.235203,0.083668,0.098356,0.153904,0.172975,0.162827,0.197426,0.048054,0.003862,0.002006,0.001401,0.000649,0.000892,0.000747,0.001143,0.001218,0.001556,0.001318,0.049772,384
pets_latent_mpc,long_horizon,4,0.625000,0.525332,0.184159,0.178317,0.075103,0.235202,0.084126,0.098293,0.153733,0.172945,0.162965,0.182205,0.048486,0.003888,0.001979,0.001426,0.000659,0.000877,0.000757,0.001120,0.001255,0.001571,0.001372,0.049659,384
pets_latent_mpc,long_horizon,5,0.619792,0.524334,0.184269,0.178375,0.075058,0.235139,0.084019,0.098451,0.154082,0.173221,0.163368,0.176381,0.048617,0.003862,0.001932,0.001452,0.000642,0.000900,0.000721,0.001167,0.001213,0.001532,0.001323,0.049598,384
pets_latent_mpc,long_horizon,6,0.596354,0.524938,0.184329,0.178172,0.075061,0.234810,0.083892,0.098652,0.154065,0.173029,0.163092,0.153386,0.049137,0.003944,0.001939,0.001456,0.000665,0.000929,0.000739,0.001117,0.001242,0.001553,0.001362,0.050381,384
pets_latent_mpc,long_horizon,7,0.653646,0.524275,0.184670,0.178227,0.075343,0.235225,0.083904,0.098578,0.154048,0.173251,0.163181,0.209694,0.047653,0.004013,0.001960,0.001420,0.000658,0.000893,0.000741,0.001165,0.001213,0.001529,0.001342,0.048704,384
pets_latent_mpc,long_horizon,8,0.596354,0.524157,0.184577,0.178239,0.075191,0.235450,0.083816,0.098191,0.153878,0.172810,0.163111,0.152764,0.049137,0.003908,0.001988,0.001454,0.000669,0.000941,0.000747,0.001172,0.001231,0.001531,0.001375,0.050106,384
pets_latent_mpc,long_horizon,9,0.630208,0.524505,0.184704,0.178150,0.074836,0.234833,0.083742,0.098534,0.153798,0.172897,0.162902,0.187270,0.048348,0.003855,0.001929,0.001374,0.000672,0.000901,0.000759,0.001116,0.001192,0.001505,0.001323,0.049037,384
pets_latent_mpc,sparse_observation,0,0.651042,0.503529,0.189210,0.175961,0.077178,0.241249,0.091015,0.109846,0.157905,0.182686,0.168302,0.185330,0.047736,0.003656,0.001865,0.001367,0.000615,0.000760,0.000566,0.000885,0.001098,0.001296,0.001226,0.048673,384
pets_latent_mpc,sparse_observation,1,0.643229,0.503647,0.188996,0.175747,0.076988,0.241495,0.090908,0.109772,0.157551,0.182397,0.168139,0.178347,0.047977,0.003632,0.001830,0.001359,0.000618,0.000807,0.000596,0.000904,0.001120,0.001310,0.001237,0.048812,384
pets_latent_mpc,sparse_observation,2,0.625000,0.502365,0.189438,0.175714,0.076845,0.241383,0.091048,0.109890,0.157909,0.182762,0.167954,0.159156,0.048486,0.003531,0.001891,0.001353,0.000598,0.000788,0.000570,0.000896,0.001088,0.001322,0.001189,0.049470,384
pets_latent_mpc,sparse_observation,3,0.614583,0.503359,0.189503,0.175700,0.076754,0.241710,0.091089,0.109686,0.158279,0.182862,0.168556,0.148808,0.048743,0.003626,0.001826,0.001330,0.000603,0.000826,0.000589,0.000877,0.001117,0.001318,0.001243,0.049273,384
pets_latent_mpc,sparse_observation,4,0.617188,0.502868,0.189439,0.175993,0.076704,0.241168,0.090952,0.110012,0.157516,0.181923,0.167724,0.151788,0.048681,0.003541,0.001897,0.001350,0.000602,0.000821,0.000618,0.000907,0.001106,0.001318,0.001225,0.049712,384
pets_latent_mpc,sparse_observation,5,0.578125,0.503936,0.189387,0.175523,0.077059,0.241772,0.091384,0.110087,0.158003,0.183044,0.168584,0.112389,0.049461,0.003592,0.001828,0.001352,0.000627,0.000784,0.000569,0.000946,0.001133,0.001335,0.001229,0.050435,384
pets_latent_mpc,sparse_observation,6,0.601562,0.503244,0.188787,0.175838,0.077064,0.241289,0.091436,0.109807,0.157624,0.182654,0.167713,0.136308,0.049032,0.003529,0.001885,0.001352,0.000620,0.000784,0.000561,0.000897,0.001110,0.001318,0.001225,0.049701,384
pets_latent_mpc,sparse_observation,7,0.591146,0.503047,0.189338,0.175674,0.076869,0.241514,0.091235,0.109595,0.157617,0.182254,0.167619,0.125738,0.049237,0.003536,0.001874,0.001337,0.000588,0.000807,0.000592,0.000896,0.001139,0.001351,0.001268,0.049531,384
pets_latent_mpc,sparse_observation,8,0.622396,0.503369,0.189185,0.175614,0.077093,0.241369,0.090836,0.110019,0.157728,0.182486,0.168339,0.157152,0.048552,0.003526,0.001818,0.001353,0.000620,0.000795,0.000585,0.000909,0.001115,0.001333,0.001240,0.049366,384
pets_latent_mpc,sparse_observation,9,0.635417,0.502794,0.188942,0.175292,0.077155,0.241599,0.090956,0.110034,0.157628,0.182284,0.167841,0.170315,0.048204,0.003661,0.001840,0.001420,0.000598,0.000826,0.000572,0.000916,0.001099,0.001297,0.001197,0.048982,384
proposed_failed_rollout_audit_v4_1,combined_stress,0,0.736979,0.619404,0.145772,0.133624,0.065939,0.233825,0.064788,0.126814,0.105979,0.137328,0.107239,0.441681,0.044094,0.002421,0.001450,0.001132,0.000447,0.000633,0.000440,0.000868,0.000721,0.000883,0.000826,0.044283,384
proposed_failed_rollout_audit_v4_1,combined_stress,1,0.708333,0.620310,0.145438,0.133794,0.066165,0.233691,0.064864,0.126845,0.106183,0.137603,0.107574,0.413143,0.045522,0.002566,0.001426,0.001093,0.000460,0.000655,0.000420,0.000877,0.000745,0.000902,0.000850,0.046001,384
proposed_failed_rollout_audit_v4_1,combined_stress,2,0.716146,0.620432,0.145231,0.133631,0.065785,0.233772,0.064755,0.127321,0.105864,0.137035,0.107076,0.421857,0.045155,0.002462,0.001411,0.001093,0.000469,0.000668,0.000427,0.000890,0.000741,0.000899,0.000836,0.045460,384
proposed_failed_rollout_audit_v4_1,combined_stress,3,0.687500,0.621052,0.145390,0.133541,0.065997,0.233674,0.064940,0.127210,0.105608,0.136925,0.107090,0.393239,0.046421,0.002569,0.001443,0.001134,0.000448,0.000654,0.000436,0.000853,0.000748,0.000899,0.000850,0.046841,384
proposed_failed_rollout_audit_v4_1,combined_stress,4,0.723958,0.620953,0.145829,0.132950,0.066265,0.233415,0.065026,0.127024,0.105832,0.137126,0.107048,0.429365,0.044771,0.002564,0.001444,0.001093,0.000460,0.000666,0.000413,0.000868,0.000745,0.000921,0.000856,0.045246,384
proposed_failed_rollout_audit_v4_1,combined_stress,5,0.716146,0.619842,0.145425,0.133578,0.066324,0.233436,0.064927,0.126777,0.105398,0.136696,0.106620,0.421369,0.045155,0.002592,0.001450,0.001089,0.000475,0.000653,0.000447,0.000879,0.000806,0.000966,0.000886,0.045584,384
proposed_failed_rollout_audit_v4_1,combined_stress,6,0.744792,0.621411,0.145446,0.133020,0.066308,0.233490,0.065288,0.126876,0.105675,0.137202,0.106884,0.450572,0.043664,0.002547,0.001412,0.001110,0.000454,0.000683,0.000435,0.000850,0.000762,0.000919,0.000865,0.043994,384
proposed_failed_rollout_audit_v4_1,combined_stress,7,0.703125,0.620695,0.145412,0.133658,0.066153,0.233497,0.065001,0.126763,0.105656,0.137326,0.106801,0.408546,0.045757,0.002554,0.001404,0.001119,0.000453,0.000660,0.000438,0.000862,0.000762,0.000919,0.000853,0.046097,384
proposed_failed_rollout_audit_v4_1,combined_stress,8,0.734375,0.620277,0.144877,0.133420,0.065972,0.233874,0.064925,0.126816,0.105488,0.136560,0.106554,0.440548,0.044233,0.002442,0.001406,0.001050,0.000461,0.000655,0.000446,0.000857,0.000755,0.000908,0.000852,0.044742,384
proposed_failed_rollout_audit_v4_1,combined_stress,9,0.687500,0.620468,0.145799,0.133753,0.066164,0.233828,0.064951,0.126981,0.105774,0.137113,0.107140,0.392211,0.046421,0.002565,0.001458,0.001096,0.000480,0.000665,0.000444,0.000849,0.000741,0.000882,0.000832,0.046501,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,0,0.710938,0.641318,0.127468,0.111851,0.057508,0.228326,0.055919,0.108354,0.091525,0.116961,0.091305,0.485147,0.045401,0.003010,0.001782,0.001230,0.000616,0.000766,0.000592,0.001181,0.001008,0.001281,0.001094,0.046390,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,1,0.750000,0.640631,0.127422,0.111829,0.057317,0.227981,0.056062,0.108521,0.092131,0.117481,0.092018,0.523841,0.043367,0.002892,0.001778,0.001269,0.000639,0.000732,0.000598,0.001199,0.001020,0.001299,0.001137,0.043596,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,2,0.708333,0.640161,0.127900,0.111566,0.057104,0.228376,0.056010,0.108774,0.091980,0.117537,0.091655,0.481959,0.045522,0.002959,0.001806,0.001230,0.000625,0.000799,0.000573,0.001216,0.000998,0.001233,0.001116,0.046600,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,3,0.731771,0.640145,0.127585,0.111895,0.057369,0.228159,0.055836,0.108516,0.091826,0.117205,0.091837,0.505456,0.044371,0.002990,0.001746,0.001185,0.000628,0.000771,0.000602,0.001160,0.000995,0.001241,0.001114,0.044820,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,4,0.705729,0.640896,0.127704,0.111877,0.057396,0.228094,0.055997,0.108917,0.092073,0.117744,0.091661,0.479240,0.045640,0.002928,0.001770,0.001227,0.000602,0.000747,0.000603,0.001182,0.000932,0.001215,0.001049,0.046193,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,5,0.773438,0.639684,0.127714,0.111667,0.057634,0.228567,0.056033,0.108644,0.092091,0.117304,0.091974,0.546322,0.041924,0.002893,0.001769,0.001272,0.000630,0.000790,0.000592,0.001224,0.000977,0.001217,0.001117,0.042516,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,6,0.763021,0.640024,0.127989,0.111483,0.057094,0.228080,0.056104,0.108652,0.092151,0.117436,0.092040,0.536545,0.042587,0.002913,0.001762,0.001246,0.000615,0.000746,0.000586,0.001193,0.000953,0.001231,0.001082,0.043479,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,7,0.755208,0.638610,0.127793,0.111893,0.057526,0.228006,0.056260,0.108403,0.092231,0.117554,0.091987,0.527598,0.043061,0.002915,0.001821,0.001215,0.000620,0.000769,0.000581,0.001190,0.000966,0.001204,0.001073,0.043841,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,8,0.768229,0.640324,0.127713,0.111509,0.057449,0.227956,0.056102,0.108366,0.092361,0.117791,0.092157,0.541679,0.042260,0.002850,0.001819,0.001202,0.000640,0.000755,0.000600,0.001225,0.001027,0.001312,0.001126,0.042637,384
proposed_failed_rollout_audit_v4_1,hidden_mechanism,9,0.726562,0.640634,0.127593,0.111520,0.057357,0.228228,0.055600,0.108702,0.092072,0.117198,0.091783,0.500623,0.044640,0.003036,0.001754,0.001228,0.000606,0.000785,0.000600,0.001202,0.001006,0.001292,0.001124,0.045274,384
proposed_failed_rollout_audit_v4_1,in_distribution,0,0.710938,0.653468,0.117542,0.101193,0.052686,0.224443,0.051521,0.098961,0.085196,0.107285,0.084399,0.521255,0.045401,0.002878,0.001846,0.001210,0.000622,0.000764,0.000560,0.001179,0.000997,0.001255,0.001085,0.046073,384
proposed_failed_rollout_audit_v4_1,in_distribution,1,0.765625,0.652385,0.117111,0.100852,0.052988,0.224788,0.051218,0.098873,0.085320,0.107534,0.084225,0.575919,0.042425,0.002964,0.001802,0.001249,0.000624,0.000747,0.000605,0.001180,0.001042,0.001331,0.001173,0.043422,384
proposed_failed_rollout_audit_v4_1,in_distribution,2,0.755208,0.653277,0.117476,0.101259,0.052993,0.225111,0.051298,0.098497,0.085559,0.107754,0.084532,0.564929,0.043061,0.002948,0.001816,0.001238,0.000599,0.000760,0.000575,0.001207,0.000998,0.001250,0.001138,0.043765,384
proposed_failed_rollout_audit_v4_1,in_distribution,3,0.770833,0.652151,0.117526,0.101013,0.052865,0.225172,0.051242,0.098733,0.085193,0.107258,0.084115,0.580651,0.042093,0.002903,0.001832,0.001244,0.000607,0.000801,0.000584,0.001199,0.000970,0.001220,0.001072,0.042803,384
proposed_failed_rollout_audit_v4_1,in_distribution,4,0.729167,0.652381,0.117531,0.100876,0.052748,0.224755,0.051157,0.098697,0.084964,0.107214,0.084002,0.539611,0.044506,0.002972,0.001837,0.001253,0.000610,0.000801,0.000600,0.001229,0.000980,0.001259,0.001079,0.045698,384
proposed_failed_rollout_audit_v4_1,in_distribution,5,0.752604,0.651966,0.117375,0.101205,0.053074,0.224697,0.051311,0.098954,0.085053,0.106779,0.084116,0.562278,0.043215,0.002914,0.001787,0.001249,0.000604,0.000762,0.000585,0.001182,0.000998,0.001283,0.001097,0.043998,384
proposed_failed_rollout_audit_v4_1,in_distribution,6,0.742188,0.652067,0.117613,0.101092,0.052896,0.224786,0.051143,0.099012,0.085037,0.107064,0.084560,0.552015,0.043809,0.002926,0.001804,0.001216,0.000623,0.000770,0.000584,0.001183,0.000994,0.001250,0.001096,0.044340,384
proposed_failed_rollout_audit_v4_1,in_distribution,7,0.781250,0.651973,0.117407,0.101053,0.052526,0.224924,0.050859,0.098944,0.084919,0.107034,0.084078,0.591854,0.041402,0.002932,0.001802,0.001233,0.000613,0.000792,0.000596,0.001224,0.000984,0.001266,0.001096,0.042175,384
proposed_failed_rollout_audit_v4_1,in_distribution,8,0.739583,0.652889,0.117361,0.100904,0.052656,0.225198,0.051284,0.098818,0.085144,0.107238,0.084329,0.550091,0.043953,0.002919,0.001823,0.001220,0.000631,0.000789,0.000627,0.001189,0.001006,0.001266,0.001137,0.044324,384
proposed_failed_rollout_audit_v4_1,in_distribution,9,0.742188,0.652354,0.117687,0.101270,0.052444,0.224804,0.051178,0.098987,0.085156,0.107221,0.084328,0.552285,0.043809,0.002931,0.001829,0.001266,0.000635,0.000742,0.000586,0.001186,0.001011,0.001273,0.001096,0.044469,384
proposed_failed_rollout_audit_v4_1,long_horizon,0,0.682292,0.643797,0.132085,0.123460,0.059962,0.227179,0.056500,0.110666,0.096188,0.121208,0.096170,0.438049,0.046629,0.002976,0.001745,0.001238,0.000592,0.000762,0.000570,0.001171,0.000976,0.001247,0.001077,0.047397,384
proposed_failed_rollout_audit_v4_1,long_horizon,1,0.716146,0.643786,0.131622,0.123711,0.059889,0.228129,0.056261,0.110354,0.096124,0.121030,0.096172,0.472153,0.045155,0.002874,0.001736,0.001209,0.000596,0.000751,0.000581,0.001162,0.000931,0.001184,0.001016,0.046369,384
proposed_failed_rollout_audit_v4_1,long_horizon,2,0.744792,0.644118,0.131362,0.123777,0.060102,0.227403,0.056252,0.110391,0.096256,0.121335,0.095995,0.501007,0.043664,0.002932,0.001701,0.001205,0.000597,0.000761,0.000574,0.001194,0.000929,0.001162,0.001030,0.043960,384
proposed_failed_rollout_audit_v4_1,long_horizon,3,0.731771,0.643361,0.131827,0.123688,0.059980,0.227671,0.056492,0.110876,0.096063,0.121007,0.096356,0.487315,0.044371,0.002955,0.001787,0.001189,0.000586,0.000803,0.000592,0.001150,0.000968,0.001247,0.001060,0.044994,384
proposed_failed_rollout_audit_v4_1,long_horizon,4,0.697917,0.643506,0.132108,0.124036,0.059978,0.227626,0.056618,0.110565,0.096078,0.121386,0.095900,0.452980,0.045986,0.002897,0.001744,0.001246,0.000580,0.000801,0.000601,0.001200,0.000922,0.001208,0.001025,0.046508,384
proposed_failed_rollout_audit_v4_1,long_horizon,5,0.723958,0.643483,0.132156,0.123683,0.059811,0.227555,0.056252,0.110651,0.096336,0.121407,0.096386,0.479457,0.044771,0.002885,0.001719,0.001234,0.000577,0.000759,0.000581,0.001177,0.000961,0.001253,0.001082,0.045454,384
proposed_failed_rollout_audit_v4_1,long_horizon,6,0.747396,0.644588,0.131681,0.123239,0.059924,0.227543,0.056319,0.110681,0.096186,0.121327,0.095870,0.503992,0.043516,0.002910,0.001759,0.001253,0.000597,0.000745,0.000588,0.001201,0.000941,0.001200,0.001072,0.044254,384
proposed_failed_rollout_audit_v4_1,long_horizon,7,0.718750,0.644546,0.131652,0.123636,0.059908,0.227585,0.056479,0.110566,0.095981,0.120943,0.096064,0.475121,0.045029,0.002930,0.001739,0.001237,0.000585,0.000792,0.000575,0.001204,0.000948,0.001202,0.001049,0.045979,384
proposed_failed_rollout_audit_v4_1,long_horizon,8,0.757812,0.644295,0.131841,0.123524,0.060214,0.227343,0.056301,0.110783,0.096055,0.120938,0.095884,0.513769,0.042906,0.002965,0.001746,0.001206,0.000588,0.000751,0.000603,0.001221,0.000974,0.001242,0.001066,0.043635,384
proposed_failed_rollout_audit_v4_1,long_horizon,9,0.747396,0.644267,0.131719,0.123679,0.060171,0.227389,0.056307,0.110594,0.096230,0.121348,0.095926,0.503287,0.043516,0.002949,0.001681,0.001211,0.000592,0.000785,0.000579,0.001197,0.000977,0.001260,0.001053,0.044431,384
proposed_failed_rollout_audit_v4_1,sparse_observation,0,0.697917,0.622829,0.136203,0.120290,0.061456,0.233006,0.063082,0.121969,0.099385,0.130196,0.100109,0.434051,0.045986,0.002604,0.001609,0.001166,0.000554,0.000723,0.000453,0.000914,0.000885,0.001069,0.000990,0.046330,384
proposed_failed_rollout_audit_v4_1,sparse_observation,1,0.651042,0.622048,0.135975,0.120668,0.061555,0.232583,0.063206,0.121858,0.099276,0.129951,0.100317,0.386872,0.047736,0.002607,0.001676,0.001133,0.000553,0.000679,0.000444,0.000954,0.000880,0.001048,0.000973,0.048403,384
proposed_failed_rollout_audit_v4_1,sparse_observation,2,0.708333,0.622070,0.136080,0.120196,0.061604,0.232570,0.063045,0.121913,0.098899,0.129524,0.099858,0.444713,0.045522,0.002574,0.001668,0.001129,0.000557,0.000675,0.000481,0.000965,0.000915,0.001096,0.001028,0.046426,384
proposed_failed_rollout_audit_v4_1,sparse_observation,3,0.697917,0.623583,0.136134,0.119847,0.061520,0.232878,0.062797,0.122098,0.098846,0.129091,0.099627,0.435161,0.045986,0.002550,0.001624,0.001150,0.000572,0.000693,0.000478,0.000895,0.000948,0.001133,0.001033,0.046310,384
proposed_failed_rollout_audit_v4_1,sparse_observation,4,0.731771,0.621421,0.135816,0.120182,0.061492,0.232677,0.062921,0.122129,0.099337,0.130077,0.100219,0.468012,0.044371,0.002568,0.001653,0.001126,0.000551,0.000646,0.000447,0.000963,0.000907,0.001069,0.001018,0.045087,384
proposed_failed_rollout_audit_v4_1,sparse_observation,5,0.723958,0.622252,0.135696,0.119976,0.061872,0.232357,0.062951,0.122374,0.099104,0.129702,0.099922,0.460536,0.044771,0.002564,0.001663,0.001126,0.000568,0.000682,0.000447,0.000943,0.000913,0.001057,0.000998,0.045248,384
proposed_failed_rollout_audit_v4_1,sparse_observation,6,0.726562,0.622981,0.136109,0.120394,0.061553,0.232617,0.062790,0.121607,0.098751,0.129390,0.099556,0.463404,0.044640,0.002690,0.001634,0.001166,0.000551,0.000687,0.000462,0.000962,0.000870,0.001048,0.000965,0.045336,384
proposed_failed_rollout_audit_v4_1,sparse_observation,7,0.718750,0.621321,0.136189,0.119956,0.061662,0.232600,0.062937,0.122022,0.099133,0.129678,0.100123,0.454779,0.045029,0.002543,0.001671,0.001151,0.000566,0.000693,0.000466,0.000940,0.000914,0.001071,0.001014,0.045401,384
proposed_failed_rollout_audit_v4_1,sparse_observation,8,0.755208,0.622588,0.135883,0.119970,0.061608,0.232698,0.062942,0.121906,0.099350,0.129828,0.100315,0.491847,0.043061,0.002563,0.001602,0.001150,0.000526,0.000686,0.000464,0.000941,0.000867,0.001036,0.000956,0.043562,384
proposed_failed_rollout_audit_v4_1,sparse_observation,9,0.684896,0.621993,0.136030,0.120617,0.061494,0.232693,0.063014,0.122095,0.099202,0.129507,0.099972,0.420832,0.046526,0.002600,0.001608,0.001135,0.000574,0.000702,0.000484,0.000924,0.000893,0.001074,0.000979,0.047316,384
scalar_uncertainty_planner,combined_stress,0,0.414062,0.298945,0.293509,0.279045,0.106763,0.151317,0.113929,0.126091,0.219628,0.247752,0.236049,-0.356777,0.049330,0.004571,0.001975,0.001598,0.000595,0.000593,0.000638,0.000921,0.001135,0.001337,0.001248,0.050483,384
scalar_uncertainty_planner,combined_stress,1,0.445312,0.298705,0.293931,0.279304,0.106343,0.151055,0.114061,0.126185,0.219596,0.247773,0.236130,-0.325749,0.049775,0.004663,0.002039,0.001567,0.000594,0.000642,0.000639,0.000942,0.001151,0.001361,0.001283,0.050582,384
scalar_uncertainty_planner,combined_stress,2,0.445312,0.299466,0.293667,0.278765,0.106791,0.151018,0.113619,0.126325,0.219368,0.247536,0.235740,-0.324931,0.049775,0.004588,0.002021,0.001556,0.000597,0.000630,0.000620,0.000941,0.001156,0.001365,0.001261,0.051100,384
scalar_uncertainty_planner,combined_stress,3,0.408854,0.298541,0.293994,0.278826,0.106684,0.151276,0.113855,0.126360,0.219458,0.247680,0.236224,-0.362208,0.049237,0.004599,0.002006,0.001599,0.000633,0.000603,0.000620,0.000929,0.001129,0.001319,0.001232,0.050251,384
scalar_uncertainty_planner,combined_stress,4,0.442708,0.300088,0.293777,0.279044,0.106840,0.151418,0.113786,0.126100,0.219603,0.247766,0.236428,-0.328008,0.049746,0.004619,0.001987,0.001641,0.000586,0.000636,0.000623,0.000907,0.001137,0.001341,0.001261,0.050671,384
scalar_uncertainty_planner,combined_stress,5,0.442708,0.299532,0.294372,0.278965,0.106616,0.151054,0.113817,0.126361,0.219298,0.247216,0.235667,-0.328213,0.049746,0.004539,0.002044,0.001578,0.000622,0.000633,0.000614,0.000944,0.001141,0.001357,0.001263,0.050498,384
scalar_uncertainty_planner,combined_stress,6,0.416667,0.299711,0.294177,0.279150,0.106923,0.151307,0.113559,0.126275,0.219443,0.247348,0.235733,-0.354494,0.049375,0.004716,0.002056,0.001639,0.000583,0.000608,0.000653,0.000934,0.001150,0.001364,0.001265,0.050757,384
scalar_uncertainty_planner,combined_stress,7,0.401042,0.299120,0.293981,0.279450,0.106691,0.151304,0.113801,0.126258,0.219743,0.247883,0.236143,-0.370447,0.049085,0.004653,0.001969,0.001604,0.000609,0.000631,0.000616,0.000945,0.001127,0.001323,0.001240,0.050832,384
scalar_uncertainty_planner,combined_stress,8,0.427083,0.299528,0.293718,0.279364,0.106560,0.151262,0.113741,0.126155,0.219452,0.247480,0.235768,-0.343568,0.049540,0.004708,0.001989,0.001588,0.000587,0.000615,0.000598,0.000945,0.001140,0.001326,0.001239,0.050984,384
scalar_uncertainty_planner,combined_stress,9,0.421875,0.298918,0.293481,0.278611,0.106694,0.151051,0.113827,0.126468,0.219070,0.247173,0.235488,-0.348121,0.049461,0.004510,0.002028,0.001604,0.000604,0.000602,0.000652,0.000961,0.001175,0.001402,0.001304,0.050631,384
scalar_uncertainty_planner,hidden_mechanism,0,0.479167,0.323437,0.267320,0.248717,0.095055,0.146557,0.101165,0.106578,0.198667,0.220030,0.213032,-0.197666,0.050032,0.005027,0.002465,0.001874,0.000832,0.000700,0.000824,0.001266,0.001552,0.001886,0.001683,0.051224,384
scalar_uncertainty_planner,hidden_mechanism,1,0.466146,0.323464,0.266867,0.248342,0.095182,0.146568,0.101439,0.106765,0.199218,0.220576,0.213805,-0.210643,0.049961,0.005017,0.002463,0.001946,0.000797,0.000682,0.000855,0.001286,0.001499,0.001819,0.001667,0.051307,384
scalar_uncertainty_planner,hidden_mechanism,2,0.432292,0.323072,0.267370,0.249011,0.095074,0.146159,0.101315,0.106723,0.199528,0.220605,0.214194,-0.245500,0.049614,0.005083,0.002465,0.001893,0.000827,0.000708,0.000842,0.001292,0.001516,0.001843,0.001638,0.050871,384
scalar_uncertainty_planner,hidden_mechanism,3,0.507812,0.322963,0.267263,0.249103,0.095279,0.146576,0.101367,0.106943,0.199136,0.220535,0.213752,-0.170152,0.050070,0.005086,0.002476,0.001878,0.000829,0.000697,0.000832,0.001313,0.001531,0.001879,0.001632,0.051164,384
scalar_uncertainty_planner,hidden_mechanism,4,0.440104,0.321303,0.267250,0.248906,0.095287,0.146175,0.101375,0.106867,0.198810,0.220308,0.213417,-0.237928,0.049715,0.004908,0.002466,0.001905,0.000819,0.000712,0.000853,0.001283,0.001493,0.001844,0.001666,0.051716,384
scalar_uncertainty_planner,hidden_mechanism,5,0.502604,0.323248,0.266816,0.248403,0.095522,0.146421,0.101168,0.106488,0.199174,0.220673,0.213628,-0.174341,0.050075,0.005036,0.002485,0.001923,0.000813,0.000692,0.000862,0.001298,0.001500,0.001825,0.001658,0.052165,384
scalar_uncertainty_planner,hidden_mechanism,6,0.486979,0.322078,0.267484,0.248559,0.095052,0.146247,0.101191,0.107087,0.199298,0.220451,0.213747,-0.190766,0.050059,0.005070,0.002504,0.001884,0.000809,0.000713,0.000815,0.001273,0.001539,0.001856,0.001665,0.051143,384
scalar_uncertainty_planner,hidden_mechanism,7,0.528646,0.322440,0.267179,0.248504,0.095478,0.146337,0.101452,0.106606,0.198799,0.220181,0.213137,-0.148853,0.049993,0.005059,0.002441,0.001904,0.000807,0.000693,0.000845,0.001283,0.001514,0.001851,0.001665,0.051585,384
scalar_uncertainty_planner,hidden_mechanism,8,0.473958,0.322035,0.267339,0.248761,0.095094,0.146715,0.101415,0.106594,0.199175,0.220557,0.213935,-0.203954,0.050008,0.004965,0.002490,0.001892,0.000792,0.000707,0.000860,0.001260,0.001518,0.001843,0.001662,0.051497,384
scalar_uncertainty_planner,hidden_mechanism,9,0.489583,0.322938,0.267647,0.248940,0.095215,0.146189,0.101314,0.106922,0.199211,0.220418,0.213809,-0.188448,0.050065,0.005006,0.002515,0.001928,0.000802,0.000717,0.000859,0.001301,0.001512,0.001844,0.001664,0.051718,384
scalar_uncertainty_planner,in_distribution,0,0.572917,0.336407,0.252700,0.233933,0.089314,0.143628,0.094703,0.096464,0.188806,0.206337,0.202220,-0.055794,0.049540,0.005050,0.002499,0.001926,0.000831,0.000652,0.000826,0.001282,0.001515,0.001841,0.001638,0.051016,384
scalar_uncertainty_planner,in_distribution,1,0.541667,0.335201,0.252687,0.234227,0.089614,0.143694,0.094606,0.096042,0.188242,0.205864,0.201809,-0.087508,0.049901,0.005061,0.002487,0.001901,0.000821,0.000732,0.000854,0.001298,0.001492,0.001819,0.001644,0.051964,384
