method,task,mechanism,split,mean_success,mean_mechanism_f1,mean_invalid_repair_rate,mean_repeat_failure_rate,mean_damage_rate,mean_diagnostic_probe_cost,mean_calibration_error,mean_abstention_rate,mean_budget_violation_rate,mean_predicted_breach_risk,mean_realized_breach_risk,mean_repair_utility,ci95_success,ci95_mechanism_f1,ci95_invalid_repair_rate,ci95_repeat_failure_rate,ci95_damage_rate,ci95_diagnostic_probe_cost,ci95_calibration_error,ci95_abstention_rate,ci95_budget_violation_rate,ci95_predicted_breach_risk,ci95_realized_breach_risk,ci95_repair_utility,rows
failure_classifier_repair,occluded_push_recovery,friction_shift,hidden_mechanism,0.687500,0.493316,0.193013,0.190784,0.074023,0.220651,0.072250,0.102189,0.154149,0.171490,0.162920,0.226816,0.102212,0.002411,0.000942,0.000945,0.000733,0.000904,0.000713,0.000824,0.000764,0.001030,0.000993,0.102107,80
failure_classifier_repair,occluded_push_recovery,friction_shift,in_distribution,0.737500,0.508468,0.178275,0.179520,0.068126,0.216391,0.066844,0.091620,0.145096,0.158855,0.151924,0.322610,0.097026,0.002218,0.001067,0.001266,0.000642,0.000910,0.000634,0.000904,0.000858,0.001164,0.001144,0.097151,80
failure_classifier_repair,occluded_push_recovery,friction_shift,long_horizon,0.587500,0.499791,0.198450,0.205872,0.076737,0.219357,0.072982,0.104896,0.159872,0.177438,0.168312,0.105186,0.108557,0.002259,0.001118,0.001085,0.000667,0.000815,0.000768,0.000824,0.000895,0.001203,0.001123,0.108955,80
failure_classifier_repair,occluded_push_recovery,friction_shift,sparse_observation,0.500000,0.472612,0.205518,0.204048,0.079184,0.226351,0.081543,0.118690,0.164796,0.189134,0.174642,-0.011836,0.110259,0.002187,0.001080,0.001006,0.000640,0.000819,0.000580,0.000901,0.000903,0.001092,0.001056,0.110195,80
failure_classifier_repair,occluded_push_recovery,nominal,combined_stress,0.550000,0.514286,0.199190,0.204662,0.079514,0.220419,0.080300,0.115255,0.162548,0.186121,0.172507,0.061907,0.109706,0.002177,0.000965,0.001080,0.000642,0.000907,0.000654,0.000872,0.000904,0.001143,0.001137,0.109405,80
failure_classifier_repair,occluded_push_recovery,nominal,hidden_mechanism,0.650000,0.541583,0.172355,0.176363,0.067455,0.214145,0.068139,0.092528,0.140916,0.156781,0.148220,0.257450,0.105180,0.002215,0.001004,0.001113,0.000677,0.000935,0.000750,0.000714,0.000792,0.001072,0.001197,0.104859,80
failure_classifier_repair,occluded_push_recovery,nominal,in_distribution,0.750000,0.556800,0.158854,0.162017,0.062558,0.209687,0.061885,0.082032,0.132187,0.144722,0.138553,0.403777,0.095487,0.002182,0.001157,0.001087,0.000711,0.000817,0.000696,0.000890,0.000879,0.001044,0.001048,0.095550,80
failure_classifier_repair,occluded_push_recovery,nominal,long_horizon,0.737500,0.542685,0.177726,0.190325,0.070777,0.213358,0.068895,0.095570,0.146829,0.162696,0.154825,0.321441,0.097026,0.002234,0.001071,0.000888,0.000643,0.000894,0.000640,0.000909,0.000869,0.000996,0.001169,0.097207,80
failure_classifier_repair,occluded_push_recovery,nominal,sparse_observation,0.675000,0.519099,0.184826,0.188768,0.072718,0.219952,0.076974,0.109462,0.152019,0.174586,0.161461,0.231125,0.103285,0.002122,0.001272,0.001065,0.000648,0.000893,0.000730,0.000887,0.001018,0.001125,0.001296,0.103245,80
failure_classifier_repair,occluded_push_recovery,occlusion_persistence,combined_stress,0.550000,0.436069,0.236007,0.234687,0.090218,0.234467,0.089334,0.135515,0.183625,0.211080,0.194918,-0.059851,0.109706,0.002266,0.001165,0.001089,0.000576,0.000889,0.000666,0.000811,0.000947,0.001173,0.001205,0.109522,80
failure_classifier_repair,occluded_push_recovery,occlusion_persistence,hidden_mechanism,0.487500,0.445083,0.212989,0.209865,0.079462,0.232691,0.082992,0.123851,0.165665,0.190587,0.175860,-0.049671,0.110224,0.001960,0.001202,0.001269,0.000657,0.000911,0.000627,0.000924,0.000900,0.001068,0.000987,0.110257,80
failure_classifier_repair,occluded_push_recovery,occlusion_persistence,in_distribution,0.525000,0.459046,0.199863,0.195841,0.074194,0.228043,0.078471,0.113482,0.156996,0.178862,0.166210,0.032581,0.110121,0.002179,0.001045,0.001074,0.000644,0.000928,0.000685,0.000798,0.000810,0.001148,0.001020,0.110304,80
failure_classifier_repair,occluded_push_recovery,occlusion_persistence,long_horizon,0.537500,0.447966,0.219025,0.222423,0.082759,0.231428,0.084301,0.126320,0.172025,0.196747,0.182307,-0.022391,0.109948,0.002031,0.000990,0.001062,0.000738,0.000958,0.000596,0.000891,0.000893,0.001243,0.001119,0.109777,80
failure_classifier_repair,occluded_push_recovery,occlusion_persistence,sparse_observation,0.537500,0.437959,0.222188,0.218336,0.083461,0.233537,0.087164,0.130886,0.173419,0.200620,0.184577,-0.030238,0.109948,0.001972,0.001169,0.001180,0.000694,0.000865,0.000583,0.000962,0.000810,0.000987,0.001017,0.110145,80
failure_classifier_repair,occluded_push_recovery,payload_shift,combined_stress,0.550000,0.428095,0.237627,0.235655,0.091176,0.234411,0.088522,0.133914,0.185037,0.211071,0.196599,-0.065942,0.109706,0.002142,0.001021,0.001117,0.000687,0.000907,0.000647,0.000804,0.000778,0.000907,0.001112,0.109817,80
failure_classifier_repair,occluded_push_recovery,payload_shift,hidden_mechanism,0.587500,0.452890,0.215511,0.207645,0.081548,0.227493,0.076884,0.112258,0.168094,0.186931,0.177271,0.055826,0.108557,0.002546,0.001082,0.001103,0.000632,0.000868,0.000685,0.000894,0.000855,0.000975,0.001203,0.108663,80
failure_classifier_repair,occluded_push_recovery,payload_shift,in_distribution,0.612500,0.466818,0.201087,0.193750,0.076681,0.224107,0.071077,0.101167,0.158722,0.173584,0.167195,0.127150,0.107431,0.002257,0.001179,0.001076,0.000574,0.000913,0.000684,0.000860,0.000946,0.001146,0.001202,0.107396,80
failure_classifier_repair,occluded_push_recovery,payload_shift,long_horizon,0.525000,0.456799,0.220924,0.220708,0.085148,0.226664,0.077651,0.114721,0.174095,0.192131,0.183786,-0.028791,0.110121,0.002276,0.000980,0.001230,0.000701,0.000948,0.000717,0.000869,0.000856,0.001048,0.001080,0.110082,80
failure_classifier_repair,occluded_push_recovery,payload_shift,sparse_observation,0.612500,0.430592,0.228417,0.219587,0.087374,0.233263,0.086085,0.128488,0.178835,0.203852,0.188738,0.029121,0.107431,0.002265,0.001117,0.001162,0.000682,0.000818,0.000618,0.000952,0.000805,0.001029,0.001178,0.107391,80
failure_classifier_repair,payload_handover,actuator_lag,combined_stress,0.600000,0.441390,0.230480,0.228670,0.090720,0.232756,0.086593,0.131682,0.182711,0.208643,0.193052,0.004554,0.108031,0.002365,0.001058,0.001006,0.000683,0.000880,0.000639,0.001003,0.000863,0.000987,0.001109,0.108114,80
failure_classifier_repair,payload_handover,actuator_lag,hidden_mechanism,0.537500,0.468980,0.206201,0.200387,0.079253,0.225501,0.075028,0.108859,0.163533,0.182154,0.172200,0.033133,0.109948,0.002278,0.000994,0.001099,0.000698,0.000871,0.000716,0.000830,0.000844,0.001161,0.001123,0.109987,80
failure_classifier_repair,payload_handover,actuator_lag,in_distribution,0.650000,0.482745,0.193082,0.187435,0.073782,0.220682,0.069747,0.098763,0.154510,0.170543,0.162726,0.190321,0.105180,0.002443,0.001223,0.001200,0.000712,0.000930,0.000670,0.000973,0.000807,0.001084,0.001066,0.105697,80
failure_classifier_repair,payload_handover,actuator_lag,long_horizon,0.562500,0.472640,0.211964,0.213286,0.082724,0.225216,0.076216,0.112357,0.168821,0.187316,0.177717,0.035730,0.109394,0.002034,0.001131,0.001100,0.000597,0.000862,0.000620,0.000906,0.000945,0.001102,0.001118,0.109360,80
failure_classifier_repair,payload_handover,actuator_lag,sparse_observation,0.625000,0.447795,0.219329,0.212886,0.085298,0.232098,0.084879,0.125623,0.174246,0.198946,0.184615,0.067748,0.106757,0.002135,0.000975,0.000883,0.000718,0.000959,0.000666,0.000799,0.000892,0.001092,0.001122,0.106789,80
failure_classifier_repair,payload_handover,combined_hidden_mechanisms,combined_stress,0.500000,0.381939,0.256766,0.251585,0.095511,0.243564,0.093049,0.144741,0.194393,0.222883,0.206395,-0.179563,0.110259,0.002121,0.001252,0.001018,0.000658,0.000828,0.000650,0.000818,0.000848,0.001020,0.001026,0.110295,80
failure_classifier_repair,payload_handover,combined_hidden_mechanisms,hidden_mechanism,0.600000,0.389332,0.248046,0.231414,0.091809,0.241357,0.087133,0.133869,0.186492,0.211644,0.197257,-0.038320,0.108031,0.002045,0.000934,0.001168,0.000663,0.000956,0.000630,0.000849,0.000837,0.001149,0.000995,0.108032,80
failure_classifier_repair,payload_handover,combined_hidden_mechanisms,in_distribution,0.450000,0.401627,0.234494,0.217696,0.086738,0.237302,0.082142,0.123505,0.177526,0.199328,0.187534,-0.143924,0.109706,0.002225,0.001304,0.001058,0.000701,0.000924,0.000692,0.000925,0.000889,0.001077,0.001106,0.109571,80
failure_classifier_repair,payload_handover,combined_hidden_mechanisms,long_horizon,0.500000,0.394739,0.252007,0.244382,0.093276,0.240098,0.087979,0.135570,0.191982,0.216831,0.203228,-0.155713,0.110259,0.002125,0.001010,0.001064,0.000715,0.000928,0.000633,0.000862,0.000797,0.000959,0.000883,0.110462,80
failure_classifier_repair,payload_handover,combined_hidden_mechanisms,sparse_observation,0.437500,0.381298,0.252742,0.240090,0.093167,0.243332,0.092363,0.142393,0.192506,0.221448,0.203450,-0.225035,0.109394,0.002024,0.001176,0.001107,0.000587,0.001012,0.000728,0.000795,0.000767,0.000915,0.001027,0.109402,80
failure_classifier_repair,payload_handover,compliance_shift,combined_stress,0.575000,0.461696,0.223234,0.224121,0.087574,0.229764,0.084831,0.128443,0.178322,0.203699,0.188564,0.005283,0.109011,0.001938,0.001056,0.001176,0.000648,0.000865,0.000551,0.000931,0.000737,0.000887,0.000914,0.109002,80
failure_classifier_repair,payload_handover,compliance_shift,hidden_mechanism,0.637500,0.486541,0.196726,0.194279,0.075562,0.222883,0.073350,0.105429,0.157550,0.174730,0.165826,0.162666,0.106008,0.002039,0.001037,0.001116,0.000743,0.000881,0.000597,0.000872,0.000903,0.001201,0.001080,0.106063,80
failure_classifier_repair,payload_handover,compliance_shift,in_distribution,0.700000,0.497059,0.182322,0.181177,0.070907,0.219068,0.067109,0.094188,0.148296,0.163050,0.155822,0.269786,0.101054,0.002215,0.001082,0.001000,0.000624,0.000993,0.000662,0.000998,0.000870,0.001107,0.001163,0.101068,80
failure_classifier_repair,payload_handover,compliance_shift,long_horizon,0.687500,0.490537,0.203324,0.207907,0.078776,0.221550,0.074124,0.106136,0.162806,0.180401,0.171011,0.190427,0.102212,0.002286,0.001168,0.000995,0.000638,0.000811,0.000688,0.000769,0.000907,0.001224,0.001151,0.102542,80
failure_classifier_repair,payload_handover,compliance_shift,sparse_observation,0.662500,0.463583,0.209321,0.206708,0.081670,0.228774,0.082160,0.121129,0.168207,0.192592,0.178935,0.135680,0.104273,0.002149,0.001084,0.001020,0.000665,0.000943,0.000678,0.000939,0.000767,0.000976,0.000979,0.104094,80
failure_classifier_repair,payload_handover,contact_mode_flip,combined_stress,0.550000,0.428937,0.240038,0.237815,0.091466,0.236144,0.089309,0.136631,0.186051,0.213176,0.196948,-0.072000,0.109706,0.002162,0.001109,0.001076,0.000652,0.000922,0.000638,0.000874,0.000918,0.001163,0.001154,0.109665,80
failure_classifier_repair,payload_handover,contact_mode_flip,hidden_mechanism,0.550000,0.455287,0.214900,0.209049,0.080476,0.228492,0.076841,0.113985,0.166037,0.185735,0.175100,0.020429,0.109706,0.002616,0.001210,0.001109,0.000633,0.000877,0.000654,0.000739,0.000885,0.001049,0.001069,0.109601,80
failure_classifier_repair,payload_handover,contact_mode_flip,in_distribution,0.700000,0.464665,0.201877,0.194534,0.074985,0.226136,0.071655,0.102425,0.157056,0.173445,0.165066,0.214252,0.101054,0.002026,0.001118,0.001038,0.000667,0.000845,0.000721,0.000984,0.001051,0.001216,0.001209,0.100988,80
failure_classifier_repair,payload_handover,contact_mode_flip,long_horizon,0.600000,0.456833,0.220764,0.222775,0.083239,0.228905,0.078059,0.116095,0.172311,0.192452,0.181674,0.046734,0.108031,0.002132,0.001099,0.001175,0.000662,0.000839,0.000659,0.000755,0.000834,0.001032,0.001061,0.107904,80
failure_classifier_repair,payload_handover,contact_mode_flip,sparse_observation,0.525000,0.432626,0.228500,0.220213,0.085086,0.234934,0.086548,0.130102,0.176394,0.202515,0.187262,-0.055362,0.110121,0.002302,0.000928,0.001037,0.000639,0.000845,0.000642,0.000803,0.000851,0.001067,0.001150,0.110341,80
failure_classifier_repair,payload_handover,friction_shift,combined_stress,0.575000,0.473301,0.215524,0.218407,0.085460,0.227988,0.082948,0.124366,0.173910,0.198604,0.183975,0.028186,0.109011,0.002212,0.001131,0.001090,0.000739,0.000709,0.000715,0.000778,0.000862,0.001193,0.001064,0.108524,80
failure_classifier_repair,payload_handover,friction_shift,hidden_mechanism,0.700000,0.497311,0.189009,0.188278,0.073129,0.220031,0.071283,0.101697,0.152495,0.170042,0.160705,0.249116,0.101054,0.002064,0.001189,0.001076,0.000669,0.000822,0.000655,0.000895,0.000986,0.001250,0.001199,0.101190,80
failure_classifier_repair,payload_handover,friction_shift,in_distribution,0.687500,0.514593,0.174373,0.174362,0.068111,0.215732,0.066321,0.090441,0.143076,0.156987,0.150721,0.284329,0.102212,0.002305,0.001126,0.001367,0.000584,0.000873,0.000554,0.000951,0.000837,0.001069,0.001036,0.102338,80
failure_classifier_repair,payload_handover,friction_shift,long_horizon,0.625000,0.502035,0.193845,0.202378,0.076484,0.219597,0.072402,0.103976,0.158220,0.175275,0.166520,0.152158,0.106757,0.002188,0.001089,0.001068,0.000641,0.000847,0.000753,0.000910,0.000870,0.001036,0.001031,0.107178,80
failure_classifier_repair,payload_handover,friction_shift,sparse_observation,0.612500,0.479357,0.201030,0.200836,0.078803,0.226242,0.080993,0.118165,0.163380,0.187133,0.173538,0.111333,0.107431,0.002477,0.001158,0.001018,0.000708,0.000913,0.000658,0.000887,0.000801,0.001012,0.001037,0.107712,80
failure_classifier_repair,payload_handover,nominal,combined_stress,0.612500,0.520847,0.194356,0.202263,0.078461,0.220971,0.079525,0.113053,0.161380,0.184898,0.171020,0.135502,0.107431,0.002224,0.001017,0.001108,0.000634,0.000860,0.000678,0.000750,0.000790,0.001074,0.001062,0.107389,80
failure_classifier_repair,payload_handover,nominal,hidden_mechanism,0.700000,0.544048,0.168007,0.173039,0.066960,0.213141,0.067749,0.091472,0.139675,0.155123,0.147321,0.316919,0.101054,0.001982,0.001207,0.000917,0.000643,0.000836,0.000727,0.000862,0.000828,0.001048,0.001188,0.100909,80
failure_classifier_repair,payload_handover,nominal,in_distribution,0.687500,0.559211,0.154606,0.159712,0.061615,0.209869,0.061922,0.080825,0.131652,0.144591,0.138446,0.349303,0.102212,0.002205,0.001259,0.001074,0.000757,0.000876,0.000641,0.000956,0.000830,0.001074,0.001049,0.102114,80
failure_classifier_repair,payload_handover,nominal,long_horizon,0.762500,0.546705,0.173142,0.187399,0.070188,0.212481,0.068074,0.093942,0.144981,0.160930,0.152778,0.357140,0.093841,0.002375,0.001108,0.000919,0.000609,0.000995,0.000737,0.000876,0.000864,0.001052,0.001059,0.093720,80
failure_classifier_repair,payload_handover,nominal,sparse_observation,0.650000,0.523440,0.181561,0.187166,0.072334,0.219397,0.075877,0.108535,0.150225,0.172648,0.159447,0.214350,0.105180,0.002025,0.001075,0.000958,0.000705,0.000807,0.000705,0.000897,0.000989,0.001253,0.001249,0.105244,80
failure_classifier_repair,payload_handover,occlusion_persistence,combined_stress,0.475000,0.439212,0.230711,0.230467,0.089001,0.234820,0.088765,0.134703,0.181941,0.209275,0.191993,-0.122900,0.110121,0.002095,0.000953,0.001120,0.000696,0.000875,0.000647,0.001071,0.001029,0.001268,0.001138,0.110555,80
failure_classifier_repair,payload_handover,occlusion_persistence,hidden_mechanism,0.475000,0.449536,0.209092,0.205282,0.078137,0.231083,0.083228,0.122117,0.164851,0.189783,0.174824,-0.050883,0.110121,0.002452,0.000976,0.001018,0.000698,0.000801,0.000652,0.000834,0.000814,0.001029,0.001006,0.110482,80
failure_classifier_repair,payload_handover,occlusion_persistence,in_distribution,0.600000,0.462898,0.196315,0.191845,0.073317,0.227708,0.077605,0.111946,0.155744,0.177756,0.165259,0.117868,0.108031,0.002329,0.001109,0.001135,0.000635,0.000941,0.000594,0.000994,0.000742,0.001002,0.000951,0.107987,80
failure_classifier_repair,payload_handover,occlusion_persistence,long_horizon,0.525000,0.452295,0.214760,0.219264,0.082022,0.230650,0.083863,0.125495,0.171621,0.196405,0.181968,-0.025365,0.110121,0.002295,0.001066,0.001234,0.000702,0.000821,0.000648,0.000923,0.000872,0.001119,0.001089,0.110054,80
failure_classifier_repair,payload_handover,occlusion_persistence,sparse_observation,0.612500,0.440005,0.218757,0.214009,0.083043,0.233192,0.086119,0.129002,0.171768,0.198454,0.182105,0.054529,0.107431,0.002132,0.001200,0.001112,0.000652,0.000806,0.000664,0.000899,0.000898,0.001142,0.001104,0.107133,80
failure_classifier_repair,payload_handover,payload_shift,combined_stress,0.525000,0.430891,0.233754,0.231429,0.090566,0.234424,0.087448,0.132163,0.184520,0.210320,0.195932,-0.081233,0.110121,0.002270,0.001181,0.001000,0.000649,0.000866,0.000662,0.000976,0.000863,0.001057,0.001051,0.110333,80
failure_classifier_repair,payload_handover,payload_shift,hidden_mechanism,0.587500,0.456397,0.210653,0.203688,0.080842,0.226122,0.076401,0.110234,0.166792,0.185489,0.175932,0.067226,0.108557,0.001971,0.001142,0.001122,0.000758,0.000826,0.000668,0.000740,0.000856,0.001159,0.001164,0.108446,80
failure_classifier_repair,payload_handover,payload_shift,in_distribution,0.625000,0.470737,0.197301,0.190850,0.075809,0.222991,0.070131,0.100800,0.157418,0.172431,0.165853,0.149396,0.106757,0.002299,0.001033,0.001136,0.000595,0.000946,0.000705,0.000840,0.000814,0.001122,0.001176,0.106623,80
failure_classifier_repair,payload_handover,payload_shift,long_horizon,0.687500,0.461344,0.216552,0.217836,0.084663,0.226136,0.077111,0.113403,0.172472,0.190389,0.182425,0.143779,0.102212,0.002574,0.001153,0.001194,0.000631,0.000836,0.000713,0.000922,0.000863,0.001130,0.001177,0.102477,80
failure_classifier_repair,payload_handover,payload_shift,sparse_observation,0.650000,0.435537,0.224004,0.215935,0.086795,0.233387,0.085237,0.126897,0.177711,0.202621,0.187836,0.077277,0.105180,0.002212,0.001131,0.000894,0.000655,0.000804,0.000615,0.000976,0.000848,0.001043,0.001083,0.105258,80
failure_classifier_repair,peg_insert_with_lag,actuator_lag,combined_stress,0.562500,0.438420,0.234523,0.231843,0.090642,0.235519,0.087536,0.132314,0.184164,0.210887,0.195165,-0.042463,0.109394,0.002156,0.001149,0.001074,0.000635,0.000783,0.000612,0.000924,0.000935,0.001130,0.001174,0.109415,80
failure_classifier_repair,peg_insert_with_lag,actuator_lag,hidden_mechanism,0.662500,0.463473,0.208077,0.203383,0.079848,0.228645,0.076701,0.111011,0.165856,0.184602,0.174541,0.147808,0.104273,0.002202,0.001150,0.001119,0.000552,0.000811,0.000705,0.001004,0.001049,0.001275,0.001216,0.104210,80
failure_classifier_repair,peg_insert_with_lag,actuator_lag,in_distribution,0.662500,0.477889,0.195443,0.189958,0.075496,0.223513,0.071185,0.100359,0.156373,0.172763,0.164128,0.192092,0.104273,0.002289,0.000981,0.001119,0.000601,0.000939,0.000598,0.000857,0.000878,0.001118,0.001139,0.104310,80
failure_classifier_repair,peg_insert_with_lag,actuator_lag,long_horizon,0.662500,0.468377,0.214932,0.217055,0.083733,0.226787,0.077100,0.113576,0.171210,0.189921,0.181015,0.124829,0.104273,0.002395,0.001103,0.001139,0.000676,0.000747,0.000571,0.000870,0.000817,0.001051,0.001152,0.104315,80
failure_classifier_repair,peg_insert_with_lag,actuator_lag,sparse_observation,0.525000,0.443872,0.221978,0.215403,0.085721,0.234540,0.085140,0.128131,0.176365,0.201407,0.187686,-0.041161,0.110121,0.002183,0.001066,0.001115,0.000675,0.000797,0.000654,0.001020,0.000959,0.001107,0.001202,0.109806,80
